Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
2018-06-20,74.66,74.66,74.66,74.66
2018-06-21,73.14,73.14,73.14,73.14
2018-06-22,75.54,75.54,75.54,75.54
2018-06-25,74.73,74.73,74.73,74.73
2018-06-26,76.34,76.34,76.34,76.34
2018-06-27,77.59,77.59,77.59,77.59
2018-06-28,77.81,77.81,77.81,77.81
2018-06-29,79.15,79.15,79.15,79.15
2018-07-02,77.33,77.33,77.33,77.33
2018-07-03,77.8,77.8,77.8,77.8
2018-07-04,78.16,78.16,78.16,78.16
2018-07-05,77.41,77.41,77.41,77.41
2018-07-06,77.14,77.14,77.14,77.14
2018-07-09,78.16,78.16,78.16,78.16
2018-07-10,78.83,78.83,78.83,78.83
2018-07-11,73.5,73.5,73.5,73.5
2018-07-12,74.46,74.46,74.46,74.46
2018-07-13,75.34,75.34,75.34,75.34
2018-07-16,71.94,71.94,71.94,71.94
2018-07-17,72.1,72.1,72.1,72.1
2018-07-18,72.94,72.94,72.94,72.94
2018-07-19,72.61,72.61,72.61,72.61
2018-07-20,72.99,72.99,72.99,72.99
2018-07-23,73.05,73.05,73.05,73.05
2018-07-24,73.41,73.41,73.41,73.41
2018-07-25,73.94,73.94,73.94,73.94
2018-07-26,74.44,74.44,74.44,74.44
2018-07-27,74.31,74.31,74.31,74.31
2018-07-30,74.94,74.94,74.94,74.94
2018-07-31,74.19,74.19,74.19,74.19
2018-08-01,72.4,72.4,72.4,72.4
2018-08-02,73.53,73.53,73.53,73.53
2018-08-03,73.25,73.25,73.25,73.25
2018-08-06,73.74,73.74,73.74,73.74
2018-08-07,74.54,74.54,74.54,74.54
2018-08-08,72.3,72.3,72.3,72.3
2018-08-09,72.13,72.13,72.13,72.13
2018-08-10,72.81,72.81,72.81,72.81
2018-08-13,72.71,72.71,72.71,72.71
2018-08-14,72.44,72.44,72.44,72.44
2018-08-15,70.86,70.86,70.86,70.86
2018-08-16,71.42,71.42,71.42,71.42
2018-08-17,71.83,71.83,71.83,71.83
2018-08-20,72.29,72.29,72.29,72.29
2018-08-21,72.63,72.63,72.63,72.63
2018-08-22,74.78,74.78,74.78,74.78
2018-08-23,74.74,74.74,74.74,74.74
2018-08-24,75.79,75.79,75.79,75.79
2018-08-27,76.18,76.18,76.18,76.18
2018-08-28,75.95,75.95,75.95,75.95
2018-08-29,77.16,77.16,77.16,77.16
2018-08-30,77.71,77.71,77.71,77.71
2018-08-31,77.72,77.72,77.72,77.72
2018-09-03,78.01,78.01,78.01,78.01
2018-09-04,78.14,78.14,78.14,78.14
2018-09-05,77.26,77.26,77.26,77.26
2018-09-06,76.56,76.56,76.56,76.56
2018-09-07,76.83,76.83,76.83,76.83
2018-09-10,77.4,77.4,77.4,77.4
2018-09-11,79.09,79.09,79.09,79.09
2018-09-12,79.79,79.79,79.79,79.79
2018-09-13,78.24,78.24,78.24,78.24
2018-09-14,78.12,78.12,78.12,78.12
2018-09-17,77.97,77.97,77.97,77.97
2018-09-18,79.08,79.08,79.08,79.08
2018-09-19,79.31,79.31,79.31,79.31
2018-09-20,78.67,78.67,78.67,78.67
2018-09-21,78.74,78.74,78.74,78.74
2018-09-24,81.27,81.27,81.27,81.27
2018-09-25,81.82,81.82,81.82,81.82
2018-09-26,81.31,81.31,81.31,81.31
2018-09-27,81.72,81.72,81.72,81.72
2018-09-28,82.64,82.64,82.64,82.64
2018-10-01,85.02,85.02,85.02,85.02
2018-10-02,84.77,84.77,84.77,84.77
2018-10-03,86.28,86.28,86.28,86.28
2018-10-04,84.65,84.65,84.65,84.65
2018-10-05,84.07,84.07,84.07,84.07
2018-10-08,83.83,83.83,83.83,83.83
2018-10-09,85.01,85.01,85.01,85.01
2018-10-10,83.04,83.04,83.04,83.04
2018-10-11,80.25,80.25,80.25,80.25
2018-10-12,80.46,80.46,80.46,80.46
2018-10-15,80.82,80.82,80.82,80.82
2018-10-16,81.41,81.41,81.41,81.41
2018-10-17,79.95,79.95,79.95,79.95
2018-10-18,79.3,79.3,79.3,79.3
2018-10-19,79.81,79.81,79.81,79.81
2018-10-22,79.82,79.82,79.82,79.82
2018-10-23,76.54,76.54,76.54,76.54
2018-10-24,76.11,76.11,76.11,76.11
2018-10-25,76.84,76.84,76.84,76.84
2018-10-26,77.55,77.55,77.55,77.55
2018-10-29,77.23,77.23,77.23,77.23
2018-10-30,75.96,75.96,75.96,75.96
2018-10-31,75.06,75.06,75.06,75.06
2018-11-01,72.95,72.95,72.95,72.95
2018-11-02,72.86,72.86,72.86,72.86
2018-11-05,73.17,73.17,73.17,73.17
2018-11-06,72.15,72.15,72.15,72.15
2018-11-07,72.03,72.03,72.03,72.03
2018-11-08,70.63,70.63,70.63,70.63
2018-11-09,70.15,70.15,70.15,70.15
2018-11-12,69.98,69.98,69.98,69.98
2018-11-13,65.51,65.51,65.51,65.51
2018-11-14,65.98,65.98,65.98,65.98
2018-11-15,66.56,66.56,66.56,66.56
2018-11-16,66.79,66.79,66.79,66.79
2018-11-19,66.96,66.96,66.96,66.96
2018-11-20,62.46,62.46,62.46,62.46
2018-11-21,63.39,63.39,63.39,63.39
2018-11-23,59.19,59.19,59.19,59.19
2018-11-26,60.52,60.52,60.52,60.52
2018-11-27,60.28,60.28,60.28,60.28
2018-11-28,58.7,58.7,58.7,58.7
2018-11-29,59.52,59.52,59.52,59.52
2018-11-30,59.25,59.25,59.25,59.25
2018-12-03,61.74,61.74,61.74,61.74
2018-12-04,61.99,61.99,61.99,61.99
2018-12-05,61.7,61.7,61.7,61.7
2018-12-06,60.11,60.11,60.11,60.11
2018-12-07,61.76,61.76,61.76,61.76
2018-12-10,60.04,60.04,60.04,60.04
2018-12-11,60.22,60.22,60.22,60.22
2018-12-12,60.09,60.09,60.09,60.09
2018-12-13,61.53,61.53,61.53,61.53
2018-12-14,60.34,60.34,60.34,60.34
2018-12-17,59.61,59.61,59.61,59.61
2018-12-18,56.27,56.27,56.27,56.27
2018-12-19,57.27,57.27,57.27,57.27
2018-12-20,54.4,54.4,54.4,54.4
2018-12-21,53.96,53.96,53.96,53.96
2018-12-24,50.43,50.43,50.43,50.43
2018-12-26,54.42,54.42,54.42,54.42
2018-12-27,52.26,52.26,52.26,52.26
2018-12-28,53.26,53.26,53.26,53.26
2018-12-31,53.83,53.83,53.83,53.83
2019-01-02,54.93,54.93,54.93,54.93
2019-01-03,55.96,55.96,55.96,55.96
2019-01-04,57.02,57.02,57.02,57.02
2019-01-07,57.3,57.3,57.3,57.3
2019-01-08,58.63,58.63,58.63,58.63
2019-01-09,61.41,61.41,61.41,61.41
2019-01-10,61.75,61.75,61.75,61.75
2019-01-11,60.51,60.51,60.51,60.51
2019-01-14,59,59,59,59
2019-01-15,60.55,60.55,60.55,60.55
2019-01-16,61.29,61.29,61.29,61.29
2019-01-17,61.14,61.14,61.14,61.14
2019-01-18,62.68,62.68,62.68,62.68
2019-01-21,62.8,62.8,62.8,62.8
2019-01-22,61.57,61.57,61.57,61.57
2019-01-23,61.16,61.16,61.16,61.16
2019-01-24,61.14,61.14,61.14,61.14
2019-01-25,61.59,61.59,61.59,61.59
2019-01-28,59.9,59.9,59.9,59.9
2019-01-29,61.25,61.25,61.25,61.25
2019-01-30,61.77,61.77,61.77,61.77
2019-01-31,60.9,60.9,60.9,60.9
2019-02-01,62.77,62.77,62.77,62.77
2019-02-04,62.52,62.52,62.52,62.52
2019-02-05,61.97,61.97,61.97,61.97
2019-02-06,62.63,62.63,62.63,62.63
2019-02-07,61.68,61.68,61.68,61.68
2019-02-08,62.12,62.12,62.12,62.12
2019-02-11,61.56,61.56,61.56,61.56
2019-02-12,62.49,62.49,62.49,62.49
2019-02-13,63.6,63.6,63.6,63.6
2019-02-14,64.56,64.56,64.56,64.56
2019-02-15,66.25,66.25,66.25,66.25
2019-02-18,66.43,66.43,66.43,66.43
2019-02-19,66.42,66.42,66.42,66.42
2019-02-20,67.08,67.08,67.08,67.08
2019-02-21,67.12,67.12,67.12,67.12
2019-02-22,67.07,67.07,67.07,67.07
2019-02-25,64.77,64.77,64.77,64.77
2019-02-26,65.27,65.27,65.27,65.27
2019-02-27,66.42,66.42,66.42,66.42
2019-02-28,66.35,66.35,66.35,66.35
2019-03-01,65.09,65.09,65.09,65.09
2019-03-04,65.65,65.65,65.65,65.65
2019-03-05,65.85,65.85,65.85,65.85
2019-03-06,65.99,65.99,65.99,65.99
2019-03-07,66.27,66.27,66.27,66.27
2019-03-08,65.81,65.81,65.81,65.81
2019-03-11,66.61,66.61,66.61,66.61
2019-03-12,66.7,66.7,66.7,66.7
2019-03-13,67.58,67.58,67.58,67.58
2019-03-14,67.21,67.21,67.21,67.21
2019-03-15,67.13,67.13,67.13,67.13
2019-03-18,67.5,67.5,67.5,67.5
2019-03-19,67.69,67.69,67.69,67.69
2019-03-20,68.5,68.5,68.5,68.5
2019-03-21,67.85,67.85,67.85,67.85
2019-03-22,67,67,67,67
2019-03-25,67.22,67.22,67.22,67.22
2019-03-26,67.94,67.94,67.94,67.94
2019-03-27,67.82,67.82,67.82,67.82
2019-03-28,67.82,67.82,67.82,67.82
2019-03-29,67.62,67.62,67.62,67.62
2019-04-01,69,69,69,69
2019-04-02,69.37,69.37,69.37,69.37
2019-04-03,69.32,69.32,69.32,69.32
2019-04-04,69.39,69.39,69.39,69.39
2019-04-05,70.35,70.35,70.35,70.35
2019-04-08,71.07,71.07,71.07,71.07
2019-04-09,70.65,70.65,70.65,70.65
2019-04-10,71.71,71.71,71.71,71.71
2019-04-11,70.9,70.9,70.9,70.9
2019-04-12,71.54,71.54,71.54,71.54
2019-04-15,71.23,71.23,71.23,71.23
2019-04-16,71.71,71.71,71.71,71.71
2019-04-17,71.65,71.65,71.65,71.65
2019-04-18,71.98,71.98,71.98,71.98
2019-04-22,74.08,74.08,74.08,74.08
2019-04-23,74.54,74.54,74.54,74.54
2019-04-24,74.5,74.5,74.5,74.5
2019-04-25,74.37,74.37,74.37,74.37
2019-04-26,72.16,72.16,72.16,72.16
2019-04-29,71.96,71.96,71.96,71.96
2019-04-30,71.99,71.99,71.99,71.99
2019-05-01,72.16,72.16,72.16,72.16
2019-05-02,70.68,70.68,70.68,70.68
2019-05-03,70.86,70.86,70.86,70.86
2019-05-06,71.3,71.3,71.3,71.3
2019-05-07,69.87,69.87,69.87,69.87
2019-05-08,70.38,70.38,70.38,70.38
2019-05-09,70.37,70.37,70.37,70.37
2019-05-10,70.62,70.62,70.62,70.62
2019-05-13,70.19,70.19,70.19,70.19
2019-05-14,71.28,71.28,71.28,71.28
2019-05-15,71.8,71.8,71.8,71.8
2019-05-16,72.72,72.72,72.72,72.72
2019-05-17,72.21,72.21,72.21,72.21
2019-05-20,71.98,71.98,71.98,71.98
2019-05-21,72.15,72.15,72.15,72.15
2019-05-22,70.96,70.96,70.96,70.96
2019-05-23,67.68,67.68,67.68,67.68
2019-05-24,68.62,68.62,68.62,68.62
2019-05-27,70.01,70.01,70.01,70.01
2019-05-28,70.06,70.06,70.06,70.06
2019-05-29,69.43,69.43,69.43,69.43
2019-05-30,66.7,66.7,66.7,66.7
2019-05-31,61.93,61.93,61.93,61.93
2019-06-03,61.27,61.27,61.27,61.27
2019-06-04,61.93,61.93,61.93,61.93
2019-06-05,60.56,60.56,60.56,60.56
2019-06-06,61.66,61.66,61.66,61.66
2019-06-07,63.21,63.21,63.21,63.21
2019-06-10,62.37,62.37,62.37,62.37
2019-06-11,62.31,62.31,62.31,62.31
2019-06-12,59.95,59.95,59.95,59.95
2019-06-13,61.45,61.45,61.45,61.45
2019-06-14,61.96,61.96,61.96,61.96
2019-06-17,60.97,60.97,60.97,60.97
2019-06-18,62.08,62.08,62.08,62.08
2019-06-19,61.78,61.78,61.78,61.78
2019-06-20,64.49,64.49,64.49,64.49
2019-06-21,65.1,65.1,65.1,65.1
2019-06-24,64.87,64.87,64.87,64.87
2019-06-25,65.03,65.03,65.03,65.03
2019-06-26,66.45,66.45,66.45,66.45
2019-06-27,66.53,66.53,66.53,66.53
2019-06-28,64.64,64.64,64.64,64.64
2019-07-01,65.09,65.09,65.09,65.09
2019-07-02,62.4,62.4,62.4,62.4
2019-07-03,63.76,63.76,63.76,63.76
2019-07-05,64.21,64.21,64.21,64.21
2019-07-08,64.05,64.05,64.05,64.05
2019-07-09,64.17,64.17,64.17,64.17
2019-07-10,67.02,67.02,67.02,67.02
2019-07-11,66.49,66.49,66.49,66.49
2019-07-12,66.72,66.72,66.72,66.72
2019-07-15,66.44,66.44,66.44,66.44
2019-07-16,64.31,64.31,64.31,64.31
2019-07-17,63.6,63.6,63.6,63.6
2019-07-18,61.94,61.94,61.94,61.94
2019-07-19,62.5,62.5,62.5,62.5
2019-07-22,63.26,63.26,63.26,63.26
2019-07-23,63.82,63.82,63.82,63.82
2019-07-24,63.29,63.29,63.29,63.29
2019-07-25,63.44,63.44,63.44,63.44
2019-07-26,63.46,63.46,63.46,63.46
2019-07-29,63.69,63.69,63.69,63.69
2019-07-30,64.61,64.61,64.61,64.61
2019-07-31,65.02,65.02,65.02,65.02
2019-08-01,60.19,60.19,60.19,60.19
2019-08-02,61.89,61.89,61.89,61.89
2019-08-05,59.76,59.76,59.76,59.76
2019-08-06,58.95,58.95,58.95,58.95
2019-08-07,56.24,56.24,56.24,56.24
2019-08-08,57.43,57.43,57.43,57.43
2019-08-09,58.54,58.54,58.54,58.54
2019-08-12,58.59,58.59,58.59,58.59
2019-08-13,61.31,61.31,61.31,61.31
2019-08-14,59.38,59.38,59.38,59.38
2019-08-15,58.18,58.18,58.18,58.18
2019-08-16,58.61,58.61,58.61,58.61
2019-08-19,59.74,59.74,59.74,59.74
2019-08-20,60.02,60.02,60.02,60.02
2019-08-21,60.25,60.25,60.25,60.25
2019-08-22,59.87,59.87,59.87,59.87
2019-08-23,59.33,59.33,59.33,59.33
2019-08-26,58.71,58.71,58.71,58.71
2019-08-27,59.52,59.52,59.52,59.52
2019-08-28,60.45,60.45,60.45,60.45
2019-08-29,61.06,61.06,61.06,61.06
2019-08-30,59.15,59.15,59.15,59.15
2019-09-02,58.63,58.63,58.63,58.63
2019-09-03,58.2,58.2,58.2,58.2
2019-09-04,60.71,60.71,60.71,60.71
2019-09-05,61,61,61,61
2019-09-06,61.45,61.45,61.45,61.45
2019-09-09,62.62,62.62,62.62,62.62
2019-09-10,62.34,62.34,62.34,62.34
2019-09-11,60.78,60.78,60.78,60.78
2019-09-12,60.41,60.41,60.41,60.41
2019-09-13,60.23,60.23,60.23,60.23
2019-09-16,69.03,69.03,69.03,69.03
2019-09-17,64.44,64.44,64.44,64.44
2019-09-18,63.55,63.55,63.55,63.55
2019-09-19,64.35,64.35,64.35,64.35
2019-09-20,64.36,64.36,64.36,64.36
2019-09-23,64.73,64.73,64.73,64.73
2019-09-24,63.07,63.07,63.07,63.07
2019-09-25,62.46,62.46,62.46,62.46
2019-09-26,62.72,62.72,62.72,62.72
2019-09-27,61.88,61.88,61.88,61.88
2019-09-30,59.28,59.28,59.28,59.28
2019-10-01,58.88,58.88,58.88,58.88
2019-10-02,57.66,57.66,57.66,57.66
2019-10-03,57.73,57.73,57.73,57.73
2019-10-04,58.32,58.32,58.32,58.32
2019-10-07,58.4,58.4,58.4,58.4
2019-10-08,58.24,58.24,58.24,58.24
2019-10-09,58.33,58.33,58.33,58.33
2019-10-10,59.09,59.09,59.09,59.09
2019-10-11,60.52,60.52,60.52,60.52
2019-10-14,59.33,59.33,59.33,59.33
2019-10-15,58.72,58.72,58.72,58.72
2019-10-16,59.4,59.4,59.4,59.4
2019-10-17,59.87,59.87,59.87,59.87
2019-10-18,59.36,59.36,59.36,59.36
2019-10-21,58.95,58.95,58.95,58.95
2019-10-22,59.68,59.68,59.68,59.68
2019-10-23,61.14,61.14,61.14,61.14
2019-10-24,61.71,61.71,61.71,61.71
2019-10-25,61.9,61.9,61.9,61.9
2019-10-28,61.58,61.58,61.58,61.58
2019-10-29,61.54,61.54,61.54,61.54
2019-10-30,60.68,60.68,60.68,60.68
2019-10-31,59.6,59.6,59.6,59.6
2019-11-01,61.68,61.68,61.68,61.68
2019-11-04,62.15,62.15,62.15,62.15
2019-11-05,62.97,62.97,62.97,62.97
2019-11-06,61.72,61.72,61.72,61.72
2019-11-07,62.21,62.21,62.21,62.21
2019-11-08,62.44,62.44,62.44,62.44
2019-11-11,62.13,62.13,62.13,62.13
2019-11-12,62.05,62.05,62.05,62.05
2019-11-13,62.34,62.34,62.34,62.34
2019-11-14,62.26,62.26,62.26,62.26
2019-11-15,63.3,63.3,63.3,63.3
2019-11-18,62.42,62.42,62.42,62.42
2019-11-19,60.92,60.92,60.92,60.92
2019-11-20,62.4,62.4,62.4,62.4
2019-11-21,63.96,63.96,63.96,63.96
2019-11-22,63.51,63.51,63.51,63.51
2019-11-25,63.61,63.61,63.61,63.61
2019-11-26,64.25,64.25,64.25,64.25
2019-11-27,64.06,64.06,64.06,64.06
2019-11-28,63.92,63.92,63.92,63.92
2019-11-29,60.76,60.76,60.76,60.76
2019-12-02,60.95,60.95,60.95,60.95
2019-12-03,60.85,60.85,60.85,60.85
2019-12-04,63.05,63.05,63.05,63.05
2019-12-05,63.39,63.39,63.39,63.39
2019-12-06,64.4,64.4,64.4,64.4
2019-12-09,64.22,64.22,64.22,64.22
2019-12-10,64.28,64.28,64.28,64.28
2019-12-11,63.71,63.71,63.71,63.71
2019-12-12,64.21,64.21,64.21,64.21
2019-12-13,65.25,65.25,65.25,65.25
2019-12-16,65.33,65.33,65.33,65.33
2019-12-17,66.09,66.09,66.09,66.09
2019-12-18,66.19,66.19,66.19,66.19
2019-12-19,66.54,66.54,66.54,66.54
2019-12-20,66.09,66.09,66.09,66.09
2019-12-23,66.39,66.39,66.39,66.39
2019-12-24,67.21,67.21,67.21,67.21
2019-12-26,67.93,67.93,67.93,67.93
2019-12-27,68.16,68.16,68.16,68.16
2019-12-30,66.65,66.65,66.65,66.65
2019-12-31,66.04,66.04,66.04,66.04
2020-01-02,66.25,66.25,66.25,66.25
2020-01-03,68.58,68.58,68.58,68.58
2020-01-06,68.9,68.9,68.9,68.9
2020-01-07,68.27,68.27,68.27,68.27
2020-01-08,65.46,65.46,65.46,65.46
2020-01-09,65.32,65.32,65.32,65.32
2020-01-10,64.91,64.91,64.91,64.91
2020-01-13,64.24,64.24,64.24,64.24
2020-01-14,64.57,64.57,64.57,64.57
2020-01-15,64.07,64.07,64.07,64.07
2020-01-16,64.63,64.63,64.63,64.63
2020-01-17,64.86,64.86,64.86,64.86
2020-01-20,65.18,65.18,65.18,65.18
2020-01-21,64.6,64.6,64.6,64.6
2020-01-22,63.2,63.2,63.2,63.2
2020-01-23,62.07,62.07,62.07,62.07
2020-01-24,60.7,60.7,60.7,60.7
2020-01-27,59.33,59.33,59.33,59.33
2020-01-28,59.47,59.47,59.47,59.47
2020-01-29,59.84,59.84,59.84,59.84
2020-01-30,58.35,58.35,58.35,58.35
2020-01-31,56.67,56.67,56.67,56.67
2020-02-03,54.4,54.4,54.4,54.4
2020-02-04,53.94,53.94,53.94,53.94
2020-02-05,55.35,55.35,55.35,55.35
2020-02-06,54.94,54.94,54.94,54.94
2020-02-07,54.5,54.5,54.5,54.5
2020-02-10,53.29,53.29,53.29,53.29
2020-02-11,54.05,54.05,54.05,54.05
2020-02-12,55.79,55.79,55.79,55.79
2020-02-13,56.35,56.35,56.35,56.35
2020-02-14,57.3,57.3,57.3,57.3
2020-02-18,57.78,57.78,57.78,57.78
2020-02-19,59.39,59.39,59.39,59.39
2020-02-20,59.09,59.09,59.09,59.09
2020-02-21,58.33,58.33,58.33,58.33
2020-02-24,56.21,56.21,56.21,56.21
2020-02-25,55.04,55.04,55.04,55.04
2020-02-26,53.38,53.38,53.38,53.38
2020-02-27,51.36,51.36,51.36,51.36
2020-02-28,50,50,50,50
2020-03-02,53.16,53.16,53.16,53.16
2020-03-03,51.72,51.72,51.72,51.72
2020-03-04,51.57,51.57,51.57,51.57
2020-03-05,50.05,50.05,50.05,50.05
2020-03-06,45.45,45.45,45.45,45.45
2020-03-09,33.42,33.42,33.42,33.42
2020-03-10,37.78,37.78,37.78,37.78
2020-03-11,35.84,35.84,35.84,35.84
2020-03-12,32.76,32.76,32.76,32.76
2020-03-13,34.97,34.97,34.97,34.97
2020-03-16,29.78,29.78,29.78,29.78
2020-03-17,28.87,28.87,28.87,28.87
2020-03-18,24.88,24.88,24.88,24.88
2020-03-19,28,28,28,28
2020-03-20,27.21,27.21,27.21,27.21
2020-03-23,27.51,27.51,27.51,27.51
2020-03-24,27.71,27.71,27.71,27.71
2020-03-25,27.51,27.51,27.51,27.51
2020-03-26,26.8,26.8,26.8,26.8
2020-03-27,25.1,25.1,25.1,25.1
2020-03-30,22.7,22.7,22.7,22.7
2020-03-31,25.94,25.94,25.94,25.94
2020-04-01,24.74,24.74,24.74,24.74
2020-04-02,29.94,29.94,29.94,29.94
2020-04-03,34.65,34.65,34.65,34.65
2020-04-06,33.05,33.05,33.05,33.05
2020-04-07,32.44,32.44,32.44,32.44
2020-04-08,32.84,32.84,32.84,32.84
2020-04-09,32.03,32.03,32.03,32.03
2020-04-13,31.74,31.74,31.74,31.74
2020-04-14,29.6,29.6,29.6,29.6
2020-04-15,27.69,27.69,27.69,27.69
2020-04-16,28.51,28.51,28.51,28.51
2020-04-17,28.34,28.34,28.34,28.34
2020-04-20,26.04,26.04,26.04,26.04
2020-04-21,19.5,19.5,19.5,19.5
2020-04-22,20.68,20.68,20.68,20.68
2020-04-23,21.63,21.63,21.63,21.63
2020-04-24,21.8,21.8,21.8,21.8
2020-04-27,20.01,20.01,20.01,20.01
2020-04-28,20.98,20.98,20.98,20.98
2020-04-29,22.69,22.69,22.69,22.69
2020-04-30,25.27,25.27,25.27,25.27
2020-05-01,26.65,26.65,26.65,26.65
2020-05-04,27.2,27.2,27.2,27.2
2020-05-05,31.95,31.95,31.95,31.95
2020-05-06,29.91,29.91,29.91,29.91
2020-05-07,29.46,29.46,29.46,29.46
2020-05-08,30.88,30.88,30.88,30.88
2020-05-11,29.63,29.63,29.63,29.63
2020-05-12,29.47,29.47,29.47,29.47
2020-05-13,29.19,29.19,29.19,29.19
2020-05-14,31.45,31.45,31.45,31.45
2020-05-15,32.84,32.84,32.84,32.84
2020-05-18,35.57,35.57,35.57,35.57
2020-05-19,34.54,34.54,34.54,34.54
2020-05-20,35.84,35.84,35.84,35.84
2020-05-21,36.06,36.06,36.06,36.06
2020-05-22,35.12,35.12,35.12,35.12
2020-05-26,36.21,36.21,36.21,36.21
2020-05-27,34.7,34.7,34.7,34.7
2020-05-28,35.25,35.25,35.25,35.25
2020-05-29,37.67,37.67,37.67,37.67
2020-06-01,38.32,38.32,38.32,38.32
2020-06-02,39.59,39.59,39.59,39.59
2020-06-03,39.78,39.78,39.78,39.78
2020-06-04,40.01,40.01,40.01,40.01
2020-06-05,42.24,42.24,42.24,42.24
2020-06-08,40.8,40.8,40.8,40.8
2020-06-09,41.16,41.16,41.16,41.16
2020-06-10,41.69,41.69,41.69,41.69
2020-06-11,38.6,38.6,38.6,38.6
2020-06-12,38.74,38.74,38.74,38.74
2020-06-15,39.74,39.74,39.74,39.74
2020-06-16,40.86,40.86,40.86,40.86
2020-06-17,40.67,40.67,40.67,40.67
2020-06-18,41.47,41.47,41.47,41.47
2020-06-19,42.19,42.19,42.19,42.19
2020-06-22,43.08,43.08,43.08,43.08
2020-06-23,42.66,42.66,42.66,42.66
2020-06-24,40.32,40.32,40.32,40.32
2020-06-25,41.1,41.1,41.1,41.1
2020-06-26,41.03,41.03,41.03,41.03
2020-06-29,41.67,41.67,41.67,41.67
2020-06-30,41.27,41.27,41.27,41.27
2020-07-01,41.97,41.97,41.97,41.97
2020-07-02,43.1,43.1,43.1,43.1
2020-07-06,43.01,43.01,43.01,43.01
2020-07-07,43.05,43.05,43.05,43.05
2020-07-08,43.31,43.31,43.31,43.31
2020-07-09,42.37,42.37,42.37,42.37
2020-07-10,43.29,43.29,43.29,43.29
2020-07-13,42.73,42.73,42.73,42.73
2020-07-14,42.86,42.86,42.86,42.86
2020-07-15,43.72,43.72,43.72,43.72
2020-07-16,43.39,43.39,43.39,43.39
2020-07-17,43.13,43.13,43.13,43.13
2020-07-20,43.29,43.29,43.29,43.29
2020-07-21,44.31,44.31,44.31,44.31
2020-07-22,44.29,44.29,44.29,44.29
2020-07-23,43.27,43.27,43.27,43.27
2020-07-24,43.34,43.34,43.34,43.34
2020-07-27,43.44,43.44,43.44,43.44
2020-07-28,43.22,43.22,43.22,43.22
2020-07-29,43.76,43.76,43.76,43.76
2020-07-30,43.03,43.03,43.03,43.03
2020-07-31,43.51,43.51,43.51,43.51
2020-08-03,44.12,44.12,44.12,44.12
2020-08-04,44.38,44.38,44.38,44.38
2020-08-05,45.22,45.22,45.22,45.22
2020-08-06,45.09,45.09,45.09,45.09
2020-08-07,44.32,44.32,44.32,44.32
2020-08-10,45,45,45,45
2020-08-11,44.55,44.55,44.55,44.55
2020-08-12,45.38,45.38,45.38,45.38
2020-08-13,44.96,44.96,44.96,44.96
2020-08-14,44.84,44.84,44.84,44.84
2020-08-17,45.38,45.38,45.38,45.38
2020-08-18,45.46,45.46,45.46,45.46
2020-08-19,45.33,45.33,45.33,45.33
2020-08-20,44.9,44.9,44.9,44.9
2020-08-21,44.34,44.34,44.34,44.34
2020-08-24,45.14,45.14,45.14,45.14
2020-08-25,45.86,45.86,45.86,45.86
2020-08-26,45.63,45.63,45.63,45.63
2020-08-27,45.1,45.1,45.1,45.1
2020-08-28,45.83,45.83,45.83,45.83
2020-08-31,45.27,45.27,45.27,45.27
2020-09-01,45.59,45.59,45.59,45.59
2020-09-02,44.46,44.46,44.46,44.46
2020-09-03,44.04,44.04,44.04,44.04
2020-09-04,42.56,42.56,42.56,42.56
2020-09-07,42.05,42.05,42.05,42.05
2020-09-08,39.78,39.78,39.78,39.78
2020-09-09,40.75,40.75,40.75,40.75
2020-09-10,40.03,40.03,40.03,40.03
2020-09-11,39.81,39.81,39.81,39.81
2020-09-14,39.57,39.57,39.57,39.57
2020-09-15,40.54,40.54,40.54,40.54
2020-09-16,42.26,42.26,42.26,42.26
2020-09-17,43.33,43.33,43.33,43.33
2020-09-18,43.14,43.14,43.14,43.14
2020-09-21,41.43,41.43,41.43,41.43
2020-09-22,41.74,41.74,41.74,41.74
2020-09-23,41.78,41.78,41.78,41.78
2020-09-24,41.93,41.93,41.93,41.93
2020-09-25,41.92,41.92,41.92,41.92
2020-09-28,42.45,42.45,42.45,42.45
2020-09-29,40.96,40.96,40.96,40.96
2020-09-30,42.3,42.3,42.3,42.3
2020-10-01,40.9,40.9,40.9,40.9
2020-10-02,39.26,39.26,39.26,39.26
2020-10-05,41.31,41.31,41.31,41.31
2020-10-06,42.67,42.67,42.67,42.67
2020-10-07,42,42,42,42
2020-10-08,43.34,43.34,43.34,43.34
2020-10-09,42.89,42.89,42.89,42.89
2020-10-12,41.67,41.67,41.67,41.67
2020-10-13,42.44,42.44,42.44,42.44
2020-10-14,43.3,43.3,43.3,43.3
2020-10-15,43.19,43.19,43.19,43.19
2020-10-16,42.9,42.9,42.9,42.9
2020-10-19,42.62,42.62,42.62,42.62
2020-10-20,43.14,43.14,43.14,43.14
2020-10-21,41.74,41.74,41.74,41.74
2020-10-22,42.47,42.47,42.47,42.47
2020-10-23,41.78,41.78,41.78,41.78
2020-10-26,40.46,40.46,40.46,40.46
2020-10-27,41.2,41.2,41.2,41.2
2020-10-28,39.2,39.2,39.2,39.2
2020-10-29,37.59,37.59,37.59,37.59
2020-10-30,37.86,37.86,37.86,37.86
2020-11-02,38.96,38.96,38.96,38.96
2020-11-03,39.68,39.68,39.68,39.68
2020-11-04,41.23,41.23,41.23,41.23
